datetime,main_aqi,components_co,components_no,components_no2,components_o3,components_so2,components_pm2_5,components_pm10,components_nh3,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,surface_pressure,wind_speed_10m,wind_direction_10m,shortwave_radiation
12/19/2023 14:00,4,1134.87,0,19.88,77.25,6.91,72.19,101.29,24.83,8.107,50.769554,-1.493,0,881.6163,6.162207,83.29026,0
12/19/2023 15:00,4,1174.93,0,19.71,63.66,6.97,73.21,105.35,24.57,8.507,36.93447,-5.393,0,882.2285,5.8048253,82.875084,0
12/19/2023 16:00,4,1174.93,0,18.34,52.93,6.74,71.11,103.23,20.52,8.357,31.285393,-7.6930003,0,882.1609,8.089993,69.14546,0
12/19/2023 17:00,4,1134.87,0,16.79,50.78,6.62,67.15,99.72,20.77,7.407,31.981228,-8.243,0,881.64526,8.654986,73.07241,0
12/19/2023 18:00,4,1068.12,0,15.77,51.5,6.5,61.83,94.83,22.8,7.357,32.34085,-8.143,0,881.277,8.427383,70.01681,0
12/19/2023 19:00,4,947.95,0,13.88,53.64,5.9,52.82,82.76,22.8,7.4570003,31.502682,-8.393,0,880.97687,8.373386,64.5367,0
12/19/2023 20:00,3,821.11,0,11.31,55.07,4.89,44.3,69.32,20.01,7.607,33.04938,-7.643,0,880.95825,7.8954163,65.77226,0
12/19/2023 21:00,3,720.98,0,9,55.07,3.93,38.01,58.58,15.96,9.607,24.3137,-9.843,0,881.77057,6.6185193,67.61982,0
12/19/2023 22:00,3,660.9,0,7.71,54.36,3.46,35.05,53.03,13.93,8.157,27.6704,-9.443001,0,880.9473,8.0899935,57.724377,0
12/19/2023 23:00,3,634.19,0,7.03,58.65,3.31,33.76,50.09,14.95,6.857,29.532557,-9.743,0,879.9274,9.19939,59.420856,0
12/20/2023 0:00,3,600.81,0,6.43,63.66,3.25,31.71,46.17,15.45,7.107,27.688543,-10.343,0,879.86804,8.854829,63.435013,0
12/20/2023 1:00,3,587.46,0,6.25,69.38,3.25,31.12,44.63,15.58,8.907,21.224812,-12.143,0,881.0251,6.2145634,79.99209,0
12/20/2023 2:00,3,687.6,0,8.74,73.67,4.05,37.41,53.95,18.49,9.407,20.275978,-12.292999,0,881.6811,5.1544156,77.90526,0
12/20/2023 3:00,3,881.2,0.06,14.05,72.96,5.42,48.42,70.57,23.05,9.957001,34.92375,-4.843,0,882.3592,6.0347,72.64589,30
12/20/2023 4:00,4,1014.71,1.01,16.28,73.67,6.02,55.94,81.61,23.31,14.257,44.446453,2.3070002,0,884.76917,4.3498964,65.55606,157
12/20/2023 5:00,4,1068.12,2.04,14.91,77.25,5.6,62.3,89.39,19.76,17.407,44.872955,5.307,0,886.3825,5.8603754,47.489597,309
12/20/2023 6:00,4,1081.47,2.12,13.02,86.55,5.13,70.75,97.85,17.48,18.807,40.953033,5.257,0,886.62756,4.452954,14.036275,426
12/20/2023 7:00,3,580.79,0.69,5.06,108.72,2.65,31.21,41.32,7.28,19.157,43.087635,6.307,0,886.1668,3.2599385,353.6599,483
12/20/2023 8:00,3,580.79,0.58,4.8,111.58,2.77,33.42,43.65,7.35,19.107,46.45064,7.357,0,885.36365,3.7064266,330.9455,474
12/20/2023 9:00,3,607.49,0.5,5.1,111.58,3.01,38.66,49.94,7.98,18.757,49.123028,7.857,0,884.9557,3.396233,327.99466,398
12/20/2023 10:00,4,734.33,0.64,7.45,104.43,3.25,53.1,69.25,10.51,18.157,55.696667,9.157,0,884.4424,2.7416782,336.8014,305
12/20/2023 11:00,4,921.25,0.53,12.17,91.55,3.73,71.14,93.1,13.81,15.806999,72.906494,10.957001,0,882.9222,4.829907,26.564985,162
12/20/2023 12:00,5,1108.17,0.09,18.16,78.68,4.77,82.65,109.27,17.99,12.507,67.98735,6.757,0,881.2342,6.0347,72.64589,38
12/20/2023 13:00,5,1255.04,0,21.59,67.95,5.78,91.68,122.27,21.28,10.957001,56.1686,2.5570002,0,881.0722,7.42159,67.16631,0
12/20/2023 14:00,5,1321.79,0,21.76,59.37,5.78,98.19,131.14,20.77,10.607,38.269585,-3.0429997,0,881.0907,7.5170207,73.300674,0
12/20/2023 15:00,5,1335.14,0,20.56,58.65,6.08,100.48,132.51,19,10.107,32.790222,-5.5429997,0,880.8688,6.638072,77.4712,0
12/20/2023 16:00,5,1228.33,0,17.14,66.52,6.14,91.75,119.13,16.97,10.607,27.105446,-7.593,0,881.2638,6.830519,71.564964,0
12/20/2023 17:00,5,1108.17,0,14.74,69.38,6.14,82.11,106.7,16.21,11.007,24.328432,-8.643,0,881.6136,6.379216,73.61038,0
12/20/2023 18:00,4,1014.71,0,13.19,67.95,5.96,72.83,96.26,16.21,12.407,19.952854,-9.993,0,882.14325,6.151683,69.44387,0
12/20/2023 19:00,4,934.6,0,11.65,65.8,5.54,63.54,84.88,15.45,11.657,20.63448,-10.193001,0,881.5541,6.763786,64.79892,0
12/20/2023 20:00,4,847.82,0,10.28,64.37,5.07,56.35,75.13,14.57,11.257,20.690725,-10.493,0,881.11816,6.6185193,67.61982,0
12/20/2023 21:00,3,767.71,0,8.74,65.09,4.59,49.3,65.77,13.81,14.357,14.166557,-12.693001,0,882.21155,5.6920996,71.564964,0
12/20/2023 22:00,3,707.63,0,7.71,65.09,4.23,44.5,59.57,13.55,17.057,10.252963,-14.542999,0,883.3685,4.452954,75.96373,0
12/20/2023 23:00,3,667.57,0,7.03,65.8,3.93,41.59,55.38,13.17,17.107,10.304719,-14.443001,0,883.2164,3.319036,77.4712,0
12/21/2023 0:00,3,620.84,0,6.25,67.95,3.7,39.24,51.17,12.54,17.057,10.465198,-14.292999,0,883.10815,3.4152596,71.564964,0
12/21/2023 1:00,3,640.87,0,6.6,65.8,3.76,40.88,53.27,13.3,12.306999,18.116652,-11.292999,0,881.57983,4.802999,77.00539,0
12/21/2023 2:00,3,767.71,0,9.77,57.94,4.59,49.38,66.52,15.83,10.957001,20.285175,-10.993,0,881.0722,6.6185193,67.61982,0
12/21/2023 3:00,4,988.01,0.13,15.59,48.64,5.72,62.36,86.24,18.75,12.357,26.275074,-6.493,0,882.0347,6.439876,63.435013,32
12/21/2023 4:00,4,1174.93,2.12,17.48,51.5,6.5,73.45,102.23,21.28,15.607,42.07078,2.757,0,884.051,5.3517847,42.27363,175
12/21/2023 5:00,5,1255.04,3.63,15.77,65.09,6.56,82.71,113.36,20.52,18.157,37.07884,3.257,0,885.5715,3.7585104,16.699326,334
12/21/2023 6:00,5,1241.68,3.16,13.88,87.98,6.14,94.18,124.81,19,18.857,36.503662,3.657,0,885.5192,3.319036,347.4712,456
12/21/2023 7:00,3,640.87,0.96,5.31,107.29,3.25,44.08,55.81,8.23,19.206999,39.805256,5.2070003,0,884.971,4.0249224,333.43503,521
12/21/2023 8:00,3,634.19,0.71,4.71,113.01,3.22,49.6,61.43,8.04,19.206999,42.80589,6.257,0,884.4496,4.8433046,311.98712,525
12/21/2023 9:00,4,660.9,0.59,4.88,115.87,3.34,57.07,69.82,8.36,18.657,48.101704,7.4570003,0,883.6107,4.39436,304.9921,461
12/21/2023 10:00,4,781.06,0.74,6.6,113.01,3.55,73.1,90.13,10.64,17.907,54.51684,8.607,0,883.03406,3.0547013,315.0001,349
12/21/2023 11:00,5,947.95,0.77,10.45,101.57,3.67,91.67,114.04,12.79,16.707,61.448666,9.257,0,882.0046,4.1046314,15.255177,200
12/21/2023 12:00,5,1108.17,0.22,16.28,86.55,3.87,100.94,126.55,14.19,14.957001,53.747356,5.657,0,881.2562,5.4833565,66.801384,49
12/21/2023 13:00,5,1228.33,0,20.05,72.24,4.29,101.12,129.29,15.45,17.907,31.513433,0.7570001,0,882.6867,4.829907,63.435013,0
12/21/2023 14:00,5,1281.74,0,20.56,65.8,5.01,100.77,130.8,16.21,18.307,19.209614,-5.593,0,883.2894,3.7585104,73.300674,0
12/21/2023 15:00,5,1295.09,0,19.36,65.09,6.02,100.34,130.82,16.72,18.407,15.392369,-8.393,0,883.7661,2.5455842,81.86999,0
12/21/2023 16:00,5,1214.98,0,17.14,65.8,6.5,92.84,120.99,16.47,18.107,14.851055,-9.093,0,883.9002,3.2599385,83.659904,0
12/21/2023 17:00,5,1148.22,0,15.59,65.09,6.74,85.21,112.41,16.21,17.757,15.122297,-9.143,0,883.9259,2.5455842,81.86999,0
12/21/2023 18:00,5,1081.47,0,14.39,63.66,6.62,77.08,103.11,16.21,17.456999,15.900528,-8.743,0,883.8857,2.6208394,74.054535,0
12/21/2023 19:00,4,907.9,0,11.65,65.8,5.66,61.84,82.95,13.81,16.007,19.659304,-7.1930003,0,882.83417,5.991594,57.264786,0
12/21/2023 20:00,4,781.06,0,9.6,66.52,4.95,50.42,67.79,12.16,12.907,28.301285,-5.0429997,0,880.97577,6.9247384,62.10283,0
12/21/2023 21:00,3,694.27,0,8.23,65.09,4.53,43.22,58.48,11.78,17.657,19.41092,-5.993,0,883.01526,4.2136917,70.01681,0
12/21/2023 22:00,3,680.92,0,8.05,59.37,4.35,41.27,56.75,12.67,17.557,19.091486,-6.2929997,0,883.2334,2.6208394,74.054535,0
12/21/2023 23:00,3,687.6,0,8.31,53.64,4.23,42.46,58.85,14.69,17.307,18.66655,-6.7929997,0,882.8669,5.315336,61.69934,0
12/22/2023 0:00,3,667.57,0,7.97,50.78,4.11,41.87,57.79,16.47,9.357,33.960934,-5.743,0,878.89154,9.021574,61.389645,0
12/22/2023 1:00,3,647.54,0,7.8,50.78,3.99,40.58,56.03,17.48,13.107,24.920307,-6.5429997,0,881.2361,5.0911684,81.86999,0
12/22/2023 2:00,3,714.3,0,9.68,48.64,4.35,43.33,60.65,17.99,16.657,17.731544,-7.9929996,0,883.5457,2.0364676,135.0001,0
12/22/2023 3:00,3,827.79,0.05,12.85,45.78,4.95,47.63,66.81,16.97,17.107,18.19099,-7.2929997,0,884.5185,2.1897945,99.46225,27
12/22/2023 4:00,3,574.11,0.47,7.8,72.24,3.76,27.12,37.11,9.37,15.257,45.04937,3.407,0,883.8139,4.8433046,41.98713,142
12/22/2023 5:00,3,594.14,1.13,7.2,77.25,4.11,27.98,38.67,9.75,18.257,40.795044,4.707,0,884.74493,3.396233,32.005356,279
12/22/2023 6:00,3,640.87,1.45,7.2,84.4,4.47,34.34,46.77,11.02,19.157,33.61997,2.757,0,884.60266,1.609969,333.43503,388
12/22/2023 7:00,3,707.63,1.4,7.8,87.26,4.41,43.46,58.21,11.4,19.057,39.486248,4.957,0,883.8654,3.319036,282.5288,449
12/22/2023 8:00,4,841.14,1.62,9.51,86.55,4.53,59.23,78.86,12.92,18.557,47.259243,7.107,0,882.9606,3.96,270,443
12/22/2023 9:00,5,988.01,1.65,11.82,90.12,4.83,76.87,101.85,15.83,17.557,54.42637,8.257,0,882.4519,6.9247384,242.10283,399
12/22/2023 10:00,5,1121.52,1.13,15.08,91.55,5.72,94.86,124.72,21.53,15.607,57.94577,7.357,0,881.62213,6.3690495,222.70937,262
12/22/2023 11:00,5,1268.39,0.61,19.54,80.82,5.9,110.96,145.01,24.57,13.757,77.3183,9.857,0,880.8251,4.3349743,184.76355,129
12/22/2023 12:00,5,1441.96,0.12,26.73,61.51,5.42,120.38,157.68,24.07,12.757,68.74162,7.157,0,880.6503,6.9899354,168.11136,30
12/22/2023 13:00,5,1615.52,0,34.27,42.2,4.95,125.47,165.1,22.55,11.107,60.747482,3.8070002,0,880.7058,5.154415,114.775116,0
12/22/2023 14:00,5,1762.39,0.01,39.41,29.68,4.65,131.48,173.89,21.53,10.707001,57.925938,2.757,0,880.3561,3.2599385,83.659904,0
12/22/2023 15:00,5,1842.5,0.01,41.81,24.68,4.53,138.03,182.31,21.03,14.257,40.79141,1.1070001,0,882.0818,2.6208394,105.945465,0
12/22/2023 16:00,5,1815.8,0,39.76,28.97,4.35,137.22,178.25,19,11.907,39.954716,-1.293,0,882.1835,7.5170207,196.69933,0
12/22/2023 17:00,5,1762.39,0,35.99,32.54,4.35,134.75,171.15,17.23,11.857,38.783604,-1.743,0,882.4214,6.1305785,130.23628,0
12/22/2023 18:00,5,1815.8,0,33.24,33.26,4.83,139.31,174.77,18.49,10.657,43.244335,-1.3429999,0,881.80505,5.154415,65.22488,0
12/22/2023 19:00,5,1735.69,0,27.42,34.33,4.65,145.39,180.84,18.49,14.607,29.00829,-3.243,0,883.53345,2.968636,104.03627,0
12/22/2023 20:00,5,1615.52,0,22.28,34.33,3.99,140.99,174.1,16.97,11.857,40.23377,-1.243,0,882.508,7.754637,201.80147,0
12/22/2023 21:00,5,1482.01,0,19.02,36.12,3.87,132.07,161.46,17.73,10.457001,40.264015,-2.493,0,882.9276,8.225035,203.19861,0
12/22/2023 22:00,5,1361.85,0,17.14,41.13,4.05,121.99,146.26,19.25,13.007,28.116903,-5.0429997,0,883.96484,2.3051248,141.34016,0
12/22/2023 23:00,5,1268.39,0,15.25,45.78,4.05,114.25,134.1,19.51,10.257,42.029152,-2.093,0,882.5793,4.379589,99.46225,0
12/23/2023 0:00,5,1228.33,0,14.05,48.64,3.99,111.28,128.79,20.01,10.657,44.366894,-0.99300003,0.1,883.18964,5.495161,58.392544,0
12/23/2023 1:00,5,1241.68,0,14.05,45.06,3.99,117,136.37,21.03,9.457001,71.23163,4.507,0,883.4332,5.5887027,75.068535,0
12/23/2023 2:00,5,1295.09,0,15.42,38.27,4.29,125.66,149.69,22.29,9.657,69.06284,4.257,0,884.2148,4.802999,77.00539,0
12/23/2023 3:00,5,1348.5,0.11,17.48,31.11,4.29,130.29,158.28,21.28,9.957001,66.7461,4.057,0,884.8679,5.0911684,81.86999,22
12/23/2023 4:00,5,1295.09,1.84,14.74,34.33,3.43,122.39,150.15,16.47,12.056999,68.12796,6.357,0,886.49255,7.9932976,82.234924,153
12/23/2023 5:00,5,1174.93,2.85,10.97,45.78,2.77,109.26,135.16,12.79,14.857,49.41356,4.3570004,0,888.1507,5.4833565,66.801384,302
12/23/2023 6:00,5,1068.12,2.35,9,62.23,2.5,102.04,126.55,11.15,16.007,46.223328,4.457,0,888.30035,2.0991426,59.03632,413
12/23/2023 7:00,4,714.3,0.98,5.18,85.12,2.06,63.41,77.67,7.6,16.557,44.16597,4.307,0,887.9293,3.2399998,270,470
12/23/2023 8:00,4,734.33,0.89,5.83,97.27,2.68,67.86,83.04,10.64,16.657,43.427464,4.157,0,887.3646,4.32,270,493
12/23/2023 9:00,4,767.71,0.85,7.2,107.29,3.34,70.16,86.51,13.93,16.257,47.10769,4.957,0,886.84595,3.8773184,291.80148,364
12/23/2023 10:00,4,767.71,0.78,8.57,108.72,3.73,67.85,84.91,16.47,15.957001,50.409958,5.657,0,886.7172,2.9024127,330.25522,292
12/23/2023 11:00,4,794.41,0.59,10.62,103,4.11,66.25,84.47,19.25,14.806999,70.564644,9.507,0,886.308,2.1897945,350.53775,167
12/23/2023 12:00,4,854.49,0.14,14.57,90.84,4.65,66.08,86.17,22.55,11.457001,70.879135,6.357,0,885.10205,5.6002855,44.999897,45
12/23/2023 13:00,4,894.55,0,16.79,71.53,4.83,59.55,81.05,23.31,11.257,66.10019,5.157,0,885.4462,4.379589,80.53775,0
12/23/2023 14:00,4,934.6,0,17.82,54.36,5.01,53.19,76.57,23.31,9.357,70.96359,4.3570004,0,884.85864,4.379589,80.53775,0
12/23/2023 15:00,4,974.66,0,17.82,43.99,5.13,52.18,77.43,23.05,9.207001,68.48725,3.707,0,885.137,3.9763298,84.805664,0
12/23/2023 16:00,4,961.3,0,16.28,41.48,4.77,50.95,75.72,21.03,9.157,65.870964,3.107,0,885.4607,4.0249224,79.69521,0
12/23/2023 17:00,3,907.9,0,13.71,43.99,4.29,47.59,70.96,19,9.257,62.928154,2.5570002,0,885.76495,4.452954,75.96373,0
12/23/2023 18:00,3,807.76,0,11.31,47.21,3.64,41.98,63.7,17.23,9.257,61.819656,2.3070002,0,885.5055,4.5536795,71.564964,0
12/23/2023 19:00,3,694.27,0,9,48.64,2.74,33.78,52.22,14.57,9.157,61.35702,2.107,0,885.11475,4.896529,72.89719,0
12/23/2023 20:00,3,587.46,0,6.94,47.92,2,26.32,40.91,12.03,8.857,61.284607,1.807,0,884.54736,5.4833565,66.801384,0
12/23/2023 21:00,2,507.35,0,5.44,45.78,1.58,20.74,32.3,10.13,8.507,61.199894,1.457,0,884.1303,6.792466,57.99466,0
12/23/2023 22:00,2,460.62,0,4.63,43.63,1.37,17.03,26.84,9.37,8.907,58.508797,1.207,0,884.31055,7.289445,57.094753,0
12/23/2023 23:00,2,433.92,0,4.2,44.35,1.45,15,23.53,10.39,8.857,58.496147,1.1570001,0,883.6828,6.489992,70.559875,0
12/24/2023 0:00,2,417.23,0,3.9,49.35,1.65,13.56,21.04,11.78,9.107,55.886333,0.7570001,0,883.96814,5.2416787,74.054535,0
12/24/2023 1:00,2,417.23,0,4.16,56.51,2,13.48,21.08,13.43,7.9570003,64.44294,1.6570001,0,883.9682,5.2416787,74.054535,0
12/24/2023 2:00,2,500.68,0,6.34,60.08,2.86,17.31,27.93,16.72,8.157,59.8099,0.80700004,0,884.1451,7.289444,69.775055,0
12/24/2023 3:00,2,647.54,0.02,10.71,59.37,4.11,24.24,39.4,21.03,10.207001,60.529068,2.907,0,885.5849,5.4477882,82.40546,25
12/24/2023 4:00,3,767.71,0.32,13.54,62.23,5.07,29.53,47.49,23.05,14.306999,59.028324,6.407,0,887.8251,2.2768397,71.564964,110
12/24/2023 5:00,3,814.44,1.03,13.37,67.23,5.48,33.25,52.84,23.81,16.007,50.249287,5.657,0,888.9945,2.0991426,30.963696,197
12/24/2023 6:00,3,854.49,1.58,12.51,69.38,5.42,38.28,59.03,23.31,16.657,46.084335,5.007,0,889.79474,1.835647,281.3099,299
12/24/2023 7:00,2,520.71,0.67,5.65,80.82,2.74,18.45,27.68,9.25,16.107,52.042973,6.257,0,888.9509,1.484318,284.03625,235
12/24/2023 8:00,2,520.71,0.59,5.31,80.82,2.62,19.7,28.81,8.36,15.507,59.72746,7.7070003,0,888.3453,0.8049845,243.43501,152
12/24/2023 9:00,2,540.73,0.5,5.74,80.11,2.68,22.22,31.8,8.23,16.307,53.916405,6.9570003,0,888.25574,3.219938,243.43501,263
12/24/2023 10:00,3,627.52,0.53,7.8,76.53,3.13,29.49,42.09,11.15,15.556999,61.59528,8.207001,0,887.6728,2.1897945,279.46225,164
12/24/2023 11:00,3,761.03,0.38,12,72.96,4.17,39.04,55.6,16.47,14.407,81.915375,11.357,0,886.8282,2.52,360,165
12/24/2023 12:00,3,907.9,0.08,16.96,67.95,5.25,46.72,66.54,21.53,12.157,80.53134,8.907,0,885.5842,4.452954,75.96373,25
12/24/2023 13:00,4,1028.06,0,19.88,60.08,5.96,53.29,75.9,24.57,12.007,64.45329,5.507,0,885.6912,4.452954,75.96373,0
12/24/2023 14:00,4,1108.17,0,20.56,52.93,6.32,60.28,86.15,26.6,10.306999,60.126297,2.907,0,885.11066,5.2416787,74.054535,0
12/24/2023 15:00,4,1174.93,0,20.22,46.49,6.26,67.34,95.54,26.6,14.507,35.881145,-0.44299996,0,887.13165,4.3498964,65.55606,0
12/24/2023 16:00,4,1188.28,0,18.68,38.98,4.77,70.3,98.27,20.27,14.207001,34.76156,-1.1429999,0,886.91473,4.6938257,57.528828,0
12/24/2023 17:00,4,1161.58,0,16.79,36.48,4.23,70.29,98.72,18.49,10.556999,46.661163,-0.3929999,0,885.30853,7.653705,48.814175,0
12/24/2023 18:00,4,1108.17,0,15.77,36.48,4.47,67.14,96.74,21.03,8.407,56.310787,0.20700008,0,883.99884,9,53.13002,0
12/24/2023 19:00,4,1014.71,0,14.91,37.91,4.71,60.01,88.92,24.07,7.657,59.68542,0.30700004,0,882.96826,9.504272,52.695976,0
12/24/2023 20:00,4,921.25,0,13.71,40.05,4.65,52.23,79.06,25.08,7.357,58.965214,-0.14299989,0,882.4001,9.085988,56.3099,0
12/24/2023 21:00,3,807.76,0,12,42.2,4.29,43.43,67.01,23.56,7.357,56.239994,-0.793,0,881.96814,8.39657,59.03632,0
12/24/2023 22:00,3,720.98,0,10.62,43.99,3.81,35.93,56.72,22.29,7.4570003,54.446247,-1.1429999,0,881.75446,8.587338,56.976128,0
12/24/2023 23:00,3,667.57,0,9.68,45.06,3.52,30.73,49.2,21.28,7.257,53.5999,-1.543,0,881.1455,8.78872,55.0079,0
12/25/2023 0:00,3,614.17,0,8.57,45.78,3.28,26.47,42.39,19.51,7.057,52.37516,-2.043,0,880.79553,8.587338,56.976128,0
12/25/2023 1:00,2,587.46,0,8.05,45.78,3.13,23.4,37.92,18.24,7.757,50.1147,-1.993,0,880.8533,7.0911775,66.037506,0
12/25/2023 2:00,3,660.9,0,10.28,44.7,3.93,26.35,43.68,20.01,6.9570003,52.15467,-2.1929998,0,880.491,8.373386,64.5367,0
12/25/2023 3:00,3,841.14,0.14,15.25,41.13,5.42,34.44,57.12,24.32,9.007,55.45847,0.55700004,0,881.6752,7.0911775,66.037506,28
12/25/2023 4:00,3,974.66,2.18,16.11,45.06,6.5,41.32,67.5,26.09,14.457001,59.882347,6.757,0,884.68243,3.8268526,48.814175,164
12/25/2023 5:00,3,1041.41,3.8,14.05,53.64,6.38,47.35,75.17,24.32,16.657,44.34929,4.457,0,885.9759,2.8799999,360,319
12/25/2023 6:00,4,1054.76,3.52,12.51,67.95,5.48,57.17,85.47,20.52,17.507,46.16304,5.807,0,886.33813,2.5455842,315.0001,441
12/25/2023 7:00,3,761.03,1.69,7.2,86.55,3.61,44.75,62.61,11.91,17.757,49.185722,6.9570003,0,885.8363,4.3498964,294.44394,510
12/25/2023 8:00,4,841.14,1.45,7.71,104.43,4.29,65.3,86.18,14.95,17.706999,54.465164,8.407,0,885.1203,5.0911684,278.13,517
12/25/2023 9:00,5,961.3,1.29,9.17,127.32,5.42,88.32,112.7,19.76,17.507,58.02267,9.157,0,884.5148,5.0528407,274.08554,462
12/25/2023 10:00,5,1068.12,1.06,11.14,145.91,6.56,109.74,138.07,25.33,16.857,63.368393,9.857,0,883.97797,4.32,270,350
12/25/2023 11:00,5,1214.98,0.72,14.74,150.2,7.75,128.82,160.64,30.91,14.957001,84.44882,12.357,0,883.2508,2.9024127,240.2552,200
12/25/2023 12:00,5,1348.5,0.16,20.05,138.76,8.46,139.91,173.59,33.94,14.757,73.20515,10.007,0,883.078,3.096837,125.537766,51
12/25/2023 13:00,5,1482.01,0,22.96,110.15,7.27,142.17,176.78,28.63,11.657,68.51644,6.057,0,882.07355,2.6208394,105.945465,0
12/25/2023 14:00,5,1575.47,0,24.33,85.83,5.66,142.97,178.05,23.31,14.306999,53.76247,5.057,0,883.4904,2.4149535,116.56499,0
12/25/2023 15:00,5,1655.58,0,25.02,69.38,5.13,146.23,181.3,21.03,15.507,46.08222,3.957,0,884.4418,1.8,126.86999,0
12/25/2023 16:00,5,1682.28,0,25.02,60.8,5.19,145.55,179.69,20.01,15.607,42.974113,3.0570002,0,884.8318,1.8,126.86999,0
12/25/2023 17:00,5,1668.93,0,24.33,58.65,5.3,141.87,175.54,19.51,15.657,38.91527,1.707,0,884.8532,0.35999998,90,0
12/25/2023 18:00,5,1642.23,0,22.62,60.08,5.36,139.9,172.64,19.51,15.806999,32.885784,-0.4929999,0,884.8308,1.08,90,0
12/25/2023 19:00,5,1308.44,0,15.25,78.68,5.25,116.61,141.69,15.96,15.907,28.109528,-2.543,0,884.6135,2.52,90,0
12/25/2023 20:00,5,1214.98,0,13.02,76.53,5.13,108.34,130.63,14.69,15.857,24.841208,-4.243,0,884.4187,3.9763298,275.19434,0
12/25/2023 21:00,5,1108.17,0,10.88,78.68,5.54,99.59,119.32,14.19,15.757,23.360212,-5.143,0,884.2022,3.396233,327.99466,0
12/25/2023 22:00,4,807.76,0,6.6,89.41,6.02,71.38,85.09,11.4,15.657,22.549377,-5.693,0,884.15924,2.0991426,30.963696,0
12/25/2023 23:00,4,774.38,0,6.17,85.83,6.02,67.89,81.49,11.78,15.457001,22.667034,-5.7929997,0,883.5528,1.0182338,44.999897,0
12/26/2023 0:00,4,774.38,0,6.17,84.4,6.14,68.27,81.98,12.29,15.007,23.689152,-5.593,0,882.92554,3.396233,57.99466,0
12/26/2023 1:00,4,781.06,0,6.43,83.68,6.2,69.3,83.71,13.68,12.056999,34.380867,-3.1929998,0,881.90295,4.802999,77.00539,0
12/26/2023 2:00,4,801.09,0,7.63,79.39,6.08,68.86,84.42,14.69,14.107,30.86605,-2.843,0,883.057,2.5455842,81.86999,0
12/26/2023 3:00,4,847.82,0.03,9.77,73.67,6.14,69,85.73,15.07,14.806999,30.84178,-2.243,0,883.6198,0.71999997,90,27
12/26/2023 4:00,4,881.2,0.68,10.45,75.1,6.2,67.29,84.03,14.69,16.007,30.850302,-1.1929998,0,884.65625,0.8049845,26.564985,162
12/26/2023 5:00,4,867.84,1.37,9,82.97,5.9,65.36,81.41,13.81,16.407,40.11822,2.8070002,0,885.522,1.484318,255.96373,318
12/26/2023 6:00,4,854.49,1.37,7.8,97.27,5.72,69.87,86.62,13.68,16.907,42.000683,3.907,0,885.6486,3.8773184,248.19853,439
12/26/2023 7:00,5,881.2,1.12,6.6,107.29,5.01,82.54,100.69,12.79,17.057,45.559505,5.2070003,0,885.45197,5.6920996,251.56496,506
12/26/2023 8:00,5,961.3,1.02,6.68,115.87,4.77,101.83,123.25,14.06,16.957,46.81395,5.507,0,884.88873,6.439876,243.43501,512
12/26/2023 9:00,5,1028.06,0.98,7.71,130.18,5.3,116.32,140.32,17.48,16.657,46.084335,5.007,0,884.3269,6.1305785,229.76372,457
12/26/2023 10:00,5,1108.17,0.87,9.6,143.05,6.26,130.47,157.28,22.55,16.157,45.463936,4.3570004,0,884.1132,5.3517847,222.27362,347
12/26/2023 11:00,5,1188.28,0.59,12.34,143.05,7.03,140.34,169.49,26.85,14.207001,74.843666,9.806999,0,883.5339,3.7064266,209.0545,198
12/26/2023 12:00,5,1268.39,0.13,16.62,128.75,7.57,140.06,170.62,29.64,12.657,61.332447,5.407,0,883.1188,3.4152596,108.43504,51
12/26/2023 13:00,5,1428.6,0,21.76,108.72,7.99,144.02,176.92,30.91,9.257,71.944115,4.457,0,881.87354,4.379589,99.46225,0
12/26/2023 14:00,5,1615.52,0,25.7,90.84,7.87,153.35,189.98,29.89,10.207001,60.95904,3.007,0,882.9894,2.1897945,99.46225,0
12/26/2023 15:00,5,1762.39,0,27.42,75.82,7.15,162.17,202.06,27.36,13.507,42.979984,1.1570001,0,885.1365,2.52,90,0
12/26/2023 16:00,5,1789.09,0,27.08,67.23,6.26,162.15,202.05,24.07,15.157,35.941902,0.15700006,0,886.2858,2.9024127,82.875084,0
12/26/2023 17:00,5,1735.69,0,24.68,65.09,6.14,158.92,197.43,22.04,13.657,39.88851,0.2570001,0,885.635,4.2136917,70.01681,0
12/26/2023 18:00,5,1615.52,0,21.42,66.52,6.32,152.2,188.37,21.03,12.257,45.975525,0.9570001,0,884.9353,5.495161,58.392544,0
12/26/2023 19:00,5,1428.6,0,17.14,69.38,6.08,136.21,167.26,18.75,14.357,42.00806,1.6070001,0,885.7661,4.6938257,57.528828,0
12/26/2023 20:00,5,1268.39,0,13.88,71.53,5.72,119.37,145.78,16.72,14.757,42.425575,2.107,0,885.8528,3.8268526,48.814175,0
12/26/2023 21:00,5,1108.17,0,10.97,76.53,5.54,103.98,126.69,15.45,14.556999,43.12986,2.157,0,885.6794,3.8268526,48.814175,0
12/26/2023 22:00,5,1041.41,0,10.11,72.96,4.95,95.73,117.73,15.2,14.457001,42.49016,1.8570001,0,885.5494,4.6102495,51.34017,0
12/26/2023 23:00,5,1014.71,0,10.2,65.09,4.23,91.62,114.07,15.33,10.657,52.221146,1.2570001,0,883.3627,6.4096174,51.842735,0
